code;mag;alert;place;sig;tsunami;title;Año;Mes;Dia;Hora;Minuto;Segundos;sismoCH;grado_sismo
p000heu7;5.0;;south of the Mariana Islands;385;0;M 5.0 - south of the Mariana Islands;2010;7;2;16;7;16;0;0
p000heu1;5.4;;Andaman Islands, India region;449;0;M 5.4 - Andaman Islands, India region;2010;7;2;14;23;9;0;0
p000hetx;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;7;2;12;25;25;0;0
p000hetu;5.0;;Tonga;385;0;M 5.0 - Tonga;2010;7;2;11;11;30;0;0
p000hetk;5.2;;New Britain region, Papua New Guinea;416;0;M 5.2 - New Britain region, Papua New Guinea;2010;7;2;8;28;0;0;0
p000hetj;5.3;;Vanuatu;432;0;M 5.3 - Vanuatu;2010;7;2;8;0;13;0;0
p000heta;5.4;;Solomon Islands;449;0;M 5.4 - Solomon Islands;2010;7;2;4;7;20;0;0
p000het5;6.3;;Vanuatu;611;0;M 6.3 - Vanuatu;2010;7;2;2;4;3;0;1
p000hesv;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;7;1;21;12;45;0;0
p000hesr;5.1;;Maule, Chile;409;0;M 5.1 - Maule, Chile;2010;7;1;16;58;22;1;0
p000hesf;5.8;;Banda Sea;518;0;M 5.8 - Banda Sea;2010;7;1;12;57;49;0;0
p000hesb;5.1;;Nias region, Indonesia;400;0;M 5.1 - Nias region, Indonesia;2010;7;1;11;21;49;0;0
p000herv;5.0;;Tonga;385;0;M 5.0 - Tonga;2010;6;30;23;7;45;0;0
p000herf;5.3;;southeast of Taiwan;432;0;M 5.3 - southeast of Taiwan;2010;6;30;18;34;28;0;0
p000herd;5.0;;Antofagasta, Chile;385;0;M 5.0 - Antofagasta, Chile;2010;6;30;18;24;24;1;0
p000her2;5.3;;South Sandwich Islands region;432;0;M 5.3 - South Sandwich Islands region;2010;6;30;11;17;11;0;0
p000heqs;5.0;;southern Sumatra, Indonesia;385;0;M 5.0 - southern Sumatra, Indonesia;2010;6;30;6;54;52;0;0
p000heqj;6.3;;Oaxaca, Mexico;994;0;M 6.3 - Oaxaca, Mexico;2010;6;30;3;22;27;0;1
p000heqd;5.2;;western Indian-Antarctic Ridge;416;0;M 5.2 - western Indian-Antarctic Ridge;2010;6;30;1;2;49;0;0
p000heqb;6.4;;south of the Fiji Islands;630;0;M 6.4 - south of the Fiji Islands;2010;6;30;0;31;2;0;1
p000hepx;5.2;;Tonga;416;0;M 5.2 - Tonga;2010;6;29;11;32;54;0;0
p000hepq;5.1;;Tonga;400;0;M 5.1 - Tonga;2010;6;29;8;55;34;0;0
p000hepk;5.5;;Kuril Islands;465;0;M 5.5 - Kuril Islands;2010;6;29;7;48;19;0;0
p000hep7;5.5;;Bio-Bio, Chile;550;0;M 5.5 - Bio-Bio, Chile;2010;6;28;21;40;0;1;0
p000hep5;5.2;;New Ireland region, Papua New Guinea;416;0;M 5.2 - New Ireland region, Papua New Guinea;2010;6;28;21;24;3;0;0
p000hep1;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;6;28;19;14;35;0;0
p000hens;5.3;;Solomon Islands;432;0;M 5.3 - Solomon Islands;2010;6;28;14;22;59;0;0
p000henr;5.8;;Solomon Islands;519;0;M 5.8 - Solomon Islands;2010;6;28;14;19;7;0;0
p000hen8;5.8;;Izu Islands, Japan region;518;0;M 5.8 - Izu Islands, Japan region;2010;6;28;8;7;25;0;0
p000hen4;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;6;28;6;44;15;0;0
p000hemk;5.6;;off the coast of Bio-Bio, Chile;491;0;M 5.6 - off the coast of Bio-Bio, Chile;2010;6;27;20;59;47;1;0
p000hemg;5.3;;Mindanao, Philippines;432;0;M 5.3 - Mindanao, Philippines;2010;6;27;19;47;29;0;0
p000hemc;5.3;;Hokkaido, Japan region;442;0;M 5.3 - Hokkaido, Japan region;2010;6;27;17;3;27;0;0
p000hem2;5.1;;Solomon Islands;400;0;M 5.1 - Solomon Islands;2010;6;27;10;19;14;0;0
p000hekx;5.1;;Solomon Islands;400;0;M 5.1 - Solomon Islands;2010;6;27;9;1;39;0;0
p000hekp;5.0;;Andaman Islands, India region;385;0;M 5.0 - Andaman Islands, India region;2010;6;27;6;51;47;0;0
p000hekm;5.0;;Andaman Islands, India region;385;0;M 5.0 - Andaman Islands, India region;2010;6;27;5;43;51;0;0
p000hekj;5.4;;southern Sumatra, Indonesia;449;0;M 5.4 - southern Sumatra, Indonesia;2010;6;27;4;47;42;0;0
p000hekf;5.0;;offshore Bio-Bio, Chile;386;0;M 5.0 - offshore Bio-Bio, Chile;2010;6;27;3;15;51;1;0
p000hekd;5.0;;Gulf of Aden;385;0;M 5.0 - Gulf of Aden;2010;6;27;2;32;3;0;0
p000hejv;5.0;;Banda Sea;385;0;M 5.0 - Banda Sea;2010;6;26;18;43;59;0;0
p000hejp;5.4;;Tarapaca, Chile;451;0;M 5.4 - Tarapaca, Chile;2010;6;26;15;1;18;1;0
p000hejm;5.2;;northern Peru;417;0;M 5.2 - northern Peru;2010;6;26;14;40;14;0;0
p000hejb;5.9;;Java, Indonesia;548;0;M 5.9 - Java, Indonesia;2010;6;26;5;50;43;0;0
p000hej9;5.2;;south of the Kermadec Islands;416;0;M 5.2 - south of the Kermadec Islands;2010;6;26;4;56;24;0;0
p000hej3;6.7;;Solomon Islands;696;0;M 6.7 - Solomon Islands;2010;6;26;1;30;19;0;1
p000heh8;5.2;;Oaxaca, Mexico;419;0;M 5.2 - Oaxaca, Mexico;2010;6;25;13;9;1;0;0
p000hegr;5.2;;Nicobar Islands, India region;416;0;M 5.2 - Nicobar Islands, India region;2010;6;25;3;29;0;0;0
p000hefx;5.0;;Nicobar Islands, India region;385;0;M 5.0 - Nicobar Islands, India region;2010;6;24;14;7;46;0;0
p000hefk;5.1;;southern East Pacific Rise;400;0;M 5.1 - southern East Pacific Rise;2010;6;24;9;49;5;0;0
p000hefj;5.0;;offshore Bio-Bio, Chile;387;0;M 5.0 - offshore Bio-Bio, Chile;2010;6;24;9;24;9;1;0
p000hef3;6.1;;New Britain region, Papua New Guinea;572;0;M 6.1 - New Britain region, Papua New Guinea;2010;6;24;1;32;27;0;1
p000heey;5.5;;Nicobar Islands, India region;465;0;M 5.5 - Nicobar Islands, India region;2010;6;24;0;8;35;0;0
p000heex;5.1;;southern Mid-Atlantic Ridge;400;0;M 5.1 - southern Mid-Atlantic Ridge;2010;6;24;0;7;23;0;0
2010062300;5.35;;Ontario-Quebec border region, Canada;970;0;M 5.4 - Ontario-Quebec border region, Canada;2010;6;23;13;41;42;0;0
p000heda;5.0;;eastern New Guinea region, Papua New Guinea;385;0;M 5.0 - eastern New Guinea region, Papua New Guinea;2010;6;22;20;11;48;0;0
p000hed7;5.2;;Nepal-India border region;416;0;M 5.2 - Nepal-India border region;2010;6;22;19;14;10;0;0
p000hed6;5.8;;Fiji region;518;0;M 5.8 - Fiji region;2010;6;22;18;16;20;0;0
p000hed3;5.0;;South Sandwich Islands region;385;0;M 5.0 - South Sandwich Islands region;2010;6;22;17;50;2;0;0
p000hece;5.0;;Nicobar Islands, India region;385;0;M 5.0 - Nicobar Islands, India region;2010;6;22;4;45;6;0;0
p000hebz;5.0;;southeast Indian Ridge;385;0;M 5.0 - southeast Indian Ridge;2010;6;21;12;41;59;0;0
p000hebq;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;6;21;6;23;20;0;0
p000heay;5.6;;southeast of Easter Island;482;0;M 5.6 - southeast of Easter Island;2010;6;20;17;8;51;0;0
p000hea7;5.4;;eastern New Guinea region, Papua New Guinea;449;0;M 5.4 - eastern New Guinea region, Papua New Guinea;2010;6;20;6;21;35;0;0
p000he9d;5.3;;New Ireland region, Papua New Guinea;432;0;M 5.3 - New Ireland region, Papua New Guinea;2010;6;19;7;22;46;0;0
p000he9a;5.0;;Hokkaido, Japan region;389;0;M 5.0 - Hokkaido, Japan region;2010;6;19;6;0;50;0;0
p000he8v;5.2;;Kuril Islands;416;0;M 5.2 - Kuril Islands;2010;6;18;22;39;17;0;0
p000he8q;5.9;;Andaman Islands, India region;539;0;M 5.9 - Andaman Islands, India region;2010;6;18;19;9;31;0;0
p000he85;5.0;;Java, Indonesia;385;0;M 5.0 - Java, Indonesia;2010;6;18;10;42;53;0;0
p000he7r;6.2;;Kuril Islands;591;0;M 6.2 - Kuril Islands;2010;6;17;22;23;5;0;1
p000he78;5.1;;Sulawesi, Indonesia;400;0;M 5.1 - Sulawesi, Indonesia;2010;6;17;12;35;34;0;0
p000he6x;6.0;;south of the Kermadec Islands;554;0;M 6.0 - south of the Kermadec Islands;2010;6;17;9;6;46;0;0
p000he6w;5.1;;Owen Fracture Zone region;400;0;M 5.1 - Owen Fracture Zone region;2010;6;17;7;30;27;0;0
p000he4u;5.1;;Halmahera, Indonesia;400;0;M 5.1 - Halmahera, Indonesia;2010;6;16;8;24;42;0;0
p000he47;5.0;;Biak region, Indonesia;385;0;M 5.0 - Biak region, Indonesia;2010;6;16;2;10;44;0;0
p000he3n;6.6;;near the north coast of Papua, Indonesia;670;0;M 6.6 - near the north coast of Papua, Indonesia;2010;6;15;23;58;8;0;1
p000he3m;5.1;;Andreanof Islands, Aleutian Islands, Alaska;400;0;M 5.1 - Andreanof Islands, Aleutian Islands, Alaska;2010;6;15;23;56;13;0;0
p000he3k;5.2;;near the north coast of Papua, Indonesia;416;0;M 5.2 - near the north coast of Papua, Indonesia;2010;6;15;23;38;14;0;0
0107o8qg5j;5.0;;off the coast of Southeastern Alaska;388;0;M 5.0 - off the coast of Southeastern Alaska;2010;6;15;23;33;54;0;0
p000he3h;5.0;;Biak region, Indonesia;385;0;M 5.0 - Biak region, Indonesia;2010;6;15;23;24;24;0;0
p000he3f;7.0;;near the north coast of Papua, Indonesia;755;0;M 7.0 - near the north coast of Papua, Indonesia;2010;6;15;23;16;27;0;1
p000he3d;6.2;;near the north coast of Papua, Indonesia;591;0;M 6.2 - near the north coast of Papua, Indonesia;2010;6;15;23;6;2;0;1
p000he3a;5.6;;Solomon Islands;482;0;M 5.6 - Solomon Islands;2010;6;15;22;47;25;0;0
p000he33;5.4;;Sulawesi, Indonesia;449;0;M 5.4 - Sulawesi, Indonesia;2010;6;15;20;53;1;0;0
p000he31;5.3;;Banda Sea;434;0;M 5.3 - Banda Sea;2010;6;15;20;4;52;0;0
p000he2x;5.0;;Nicobar Islands, India region;385;0;M 5.0 - Nicobar Islands, India region;2010;6;15;19;24;27;0;0
p000he2t;5.1;;Scotia Sea;400;0;M 5.1 - Scotia Sea;2010;6;15;18;6;58;0;0
14745580;5.71;green;8km ESE of Ocotillo, CA;1272;0;M 5.7 - 8km ESE of Ocotillo, CA;2010;6;15;0;26;58;0;0
p000hdzt;5.3;;Taiwan;446;0;M 5.3 - Taiwan;2010;6;14;20;31;18;0;0
p000hdz5;5.0;;South Africa;386;0;M 5.0 - South Africa;2010;6;14;7;51;56;0;0
p000hdye;5.0;;Kepulauan Talaud, Indonesia;385;0;M 5.0 - Kepulauan Talaud, Indonesia;2010;6;13;18;22;56;0;0
p000hdy9;5.0;;eastern New Guinea region, Papua New Guinea;385;0;M 5.0 - eastern New Guinea region, Papua New Guinea;2010;6;13;13;51;23;0;0
p000hdxx;5.0;;West Chile Rise;385;0;M 5.0 - West Chile Rise;2010;6;13;8;25;20;1;0
p000hdxv;5.0;;Lake Victoria region, Kenya;393;0;M 5.0 - Lake Victoria region, Kenya;2010;6;13;8;13;24;0;0
p000hdxn;5.0;;off the coast of Sinaloa, Mexico;385;0;M 5.0 - off the coast of Sinaloa, Mexico;2010;6;13;4;41;21;0;0
p000hdxj;5.2;;off the coast of Baja California Sur, Mexico;416;0;M 5.2 - off the coast of Baja California Sur, Mexico;2010;6;13;3;48;47;0;0
p000hdxd;5.2;;Nicobar Islands, India region;416;0;M 5.2 - Nicobar Islands, India region;2010;6;13;3;5;35;0;0
p000hdxb;5.2;;Nicobar Islands, India region;416;0;M 5.2 - Nicobar Islands, India region;2010;6;13;2;26;4;0;0
p000hdx5;5.0;;Nicobar Islands, India region;385;0;M 5.0 - Nicobar Islands, India region;2010;6;13;0;1;7;0;0
p000hdx3;5.9;;near the east coast of Honshu, Japan;624;0;M 5.9 - near the east coast of Honshu, Japan;2010;6;12;23;32;57;0;0
p000hdwu;5.0;;Oruro, Bolivia;385;0;M 5.0 - Oruro, Bolivia;2010;6;12;22;20;22;0;0
p000hdwm;5.2;;Nicobar Islands, India region;416;0;M 5.2 - Nicobar Islands, India region;2010;6;12;18;44;42;0;0
p000hdwk;5.3;;Santa Cruz Islands;432;0;M 5.3 - Santa Cruz Islands;2010;6;12;18;41;30;0;0
p000hdwb;7.5;;Nicobar Islands, India region;1138;0;M 7.5 - Nicobar Islands, India region;2010;6;12;15;26;50;0;1
p000hdw5;5.1;;Alaska Peninsula;400;0;M 5.1 - Alaska Peninsula;2010;6;12;11;56;54;0;0
p000hdw3;5.2;;Ryukyu Islands, Japan;416;0;M 5.2 - Ryukyu Islands, Japan;2010;6;12;11;44;53;0;0
p000hdvt;5.3;;southern East Pacific Rise;432;0;M 5.3 - southern East Pacific Rise;2010;6;12;5;5;3;0;0
p000hdvf;5.2;;offshore Atacama, Chile;422;0;M 5.2 - offshore Atacama, Chile;2010;6;11;23;51;53;1;0
p000hdve;5.1;;Minahasa, Sulawesi, Indonesia;400;0;M 5.1 - Minahasa, Sulawesi, Indonesia;2010;6;11;23;49;59;0;0
p000hdvc;5.3;;southeast of the Loyalty Islands;432;0;M 5.3 - southeast of the Loyalty Islands;2010;6;11;22;21;25;0;0
p000hdv3;5.0;;south of the Fiji Islands;385;0;M 5.0 - south of the Fiji Islands;2010;6;11;16;55;2;0;0
p000hduu;5.5;;Bonin Islands, Japan region;465;0;M 5.5 - Bonin Islands, Japan region;2010;6;11;12;58;36;0;0
p000hdut;5.7;;Bonin Islands, Japan region;500;0;M 5.7 - Bonin Islands, Japan region;2010;6;11;12;37;48;0;0
p000hduj;5.8;;South Indian Ocean;518;0;M 5.8 - South Indian Ocean;2010;6;11;8;40;19;0;0
p000hdu8;5.0;;Libertador General Bernardo O'Higgins, Chile;391;0;M 5.0 - Libertador General Bernardo O'Higgins, Chile;2010;6;11;4;54;19;1;0
p000hdty;5.1;;Philippine Islands region;400;0;M 5.1 - Philippine Islands region;2010;6;10;22;25;15;0;0
p000hdtf;5.2;;Santa Cruz Islands region;416;0;M 5.2 - Santa Cruz Islands region;2010;6;10;9;36;7;0;0
p000hdt2;5.2;;southern Xinjiang, China;416;0;M 5.2 - southern Xinjiang, China;2010;6;10;2;38;5;0;0
p000hdsu;5.0;;Kermadec Islands, New Zealand;385;0;M 5.0 - Kermadec Islands, New Zealand;2010;6;9;23;8;29;0;0
p000hdsq;5.6;;Mindanao, Philippines;484;0;M 5.6 - Mindanao, Philippines;2010;6;9;22;13;17;0;0
p000hdsf;6.0;;Vanuatu;554;0;M 6.0 - Vanuatu;2010;6;9;19;23;17;0;0
p000hds5;5.0;;Jan Mayen Island region;385;0;M 5.0 - Jan Mayen Island region;2010;6;9;12;54;23;0;0
p000hdrt;5.4;;Halmahera, Indonesia;449;0;M 5.4 - Halmahera, Indonesia;2010;6;9;4;57;41;0;0
p000hdrr;5.3;;Vanuatu;432;0;M 5.3 - Vanuatu;2010;6;9;3;0;13;0;0
p000hdrg;5.0;;southern Peru;385;0;M 5.0 - southern Peru;2010;6;8;23;54;55;0;0
p000hdqh;5.1;;near the coast of southern Peru;400;0;M 5.1 - near the coast of southern Peru;2010;6;8;2;32;24;0;0
p000hdpe;5.2;;central East Pacific Rise;416;0;M 5.2 - central East Pacific Rise;2010;6;7;6;5;48;0;0
p000hdp1;5.1;;Mid-Indian Ridge;400;0;M 5.1 - Mid-Indian Ridge;2010;6;7;1;21;38;0;0
p000hdnz;5.2;;north of Ascension Island;416;0;M 5.2 - north of Ascension Island;2010;6;7;0;25;49;0;0
c201006061833a;5.3;;Pacific-Antarctic Ridge;432;0;M 5.3 - Pacific-Antarctic Ridge;2010;6;6;14;33;44;0;0
p000hdnp;5.1;;Java, Indonesia;404;0;M 5.1 - Java, Indonesia;2010;6;6;12;57;26;0;0
p000hdnm;5.1;;Tonga;400;0;M 5.1 - Tonga;2010;6;6;11;2;55;0;0
p000hdn1;5.4;;south of the Kermadec Islands;449;0;M 5.4 - south of the Kermadec Islands;2010;6;5;22;20;1;0;0
p000hdmg;5.1;;Halmahera, Indonesia;400;0;M 5.1 - Halmahera, Indonesia;2010;6;5;13;43;17;0;0
p000hdme;5.0;;Pakistan;385;0;M 5.0 - Pakistan;2010;6;5;12;59;15;0;0
p000hdm1;5.5;;Kuril Islands;465;0;M 5.5 - Kuril Islands;2010;6;5;1;22;2;0;0
p000hdkj;5.0;;south of Panama;385;0;M 5.0 - south of Panama;2010;6;4;18;1;45;0;0
p000hdk8;5.1;;south of Java, Indonesia;400;0;M 5.1 - south of Java, Indonesia;2010;6;4;11;12;42;0;0
p000hdk1;5.1;;Hindu Kush region, Afghanistan;401;0;M 5.1 - Hindu Kush region, Afghanistan;2010;6;4;7;49;41;0;0
p000hdj3;5.1;;southern Qinghai, China;400;0;M 5.1 - southern Qinghai, China;2010;6;3;16;47;5;0;0
p000hdhj;5.0;;South Sandwich Islands region;385;0;M 5.0 - South Sandwich Islands region;2010;6;3;6;49;34;0;0
p000hdhg;5.0;;Jan Mayen Island region;385;0;M 5.0 - Jan Mayen Island region;2010;6;3;6;16;15;0;0
p000hdhd;5.4;;northern Sumatra, Indonesia;449;0;M 5.4 - northern Sumatra, Indonesia;2010;6;3;5;24;15;0;0
p000hdh0;5.5;;southern Qinghai, China;465;0;M 5.5 - southern Qinghai, China;2010;6;3;1;35;44;0;0
p000hdgx;5.6;;Jan Mayen Island region;482;0;M 5.6 - Jan Mayen Island region;2010;6;3;0;32;42;0;0
p000hdgp;5.6;;Vanuatu;482;0;M 5.6 - Vanuatu;2010;6;2;14;51;7;0;0
p000hdg9;5.9;;New Britain region, Papua New Guinea;538;0;M 5.9 - New Britain region, Papua New Guinea;2010;6;2;5;28;53;0;0
p000hdfx;5.9;;South Sandwich Islands region;536;0;M 5.9 - South Sandwich Islands region;2010;6;1;21;49;3;0;0
p000hdfd;5.7;;Vanuatu;500;0;M 5.7 - Vanuatu;2010;6;1;12;47;32;0;0
p000hdf9;5.6;;offshore Bio-Bio, Chile;488;0;M 5.6 - offshore Bio-Bio, Chile;2010;6;1;12;5;29;1;0
p000hdem;6.0;;Costa Rica;742;0;M 6.0 - Costa Rica;2010;5;31;23;26;15;0;0
p000hde8;6.5;;Andaman Islands, India region;665;0;M 6.5 - Andaman Islands, India region;2010;5;31;15;51;45;0;1
p000hddw;6.0;;Mindanao, Philippines;579;0;M 6.0 - Mindanao, Philippines;2010;5;31;6;16;0;0;0
p000hddj;5.0;;Pacific-Antarctic Ridge;385;0;M 5.0 - Pacific-Antarctic Ridge;2010;5;30;19;22;0;0;0
p000hddh;5.0;;Guam region;402;0;M 5.0 - Guam region;2010;5;30;17;25;29;0;0
p000hddg;5.0;;South Sandwich Islands region;385;0;M 5.0 - South Sandwich Islands region;2010;5;30;13;37;2;0;0
p000hdc5;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;5;29;14;2;32;0;0
p000hdc0;5.0;;off the coast of El Salvador;385;0;M 5.0 - off the coast of El Salvador;2010;5;29;12;11;44;0;0
p000hdbv;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;5;29;7;47;42;0;0
p000hdbt;5.1;;Vanuatu;400;0;M 5.1 - Vanuatu;2010;5;29;7;15;52;0;0
p000hdbr;5.1;;Vanuatu;400;0;M 5.1 - Vanuatu;2010;5;29;5;10;29;0;0
p000hdaw;5.8;;southern Qinghai, China;518;0;M 5.8 - southern Qinghai, China;2010;5;28;22;29;48;0;0
p000hdag;5.2;;Solomon Islands;416;0;M 5.2 - Solomon Islands;2010;5;28;15;26;51;0;0
p000hdad;5.3;;Kepulauan Mentawai region, Indonesia;432;0;M 5.3 - Kepulauan Mentawai region, Indonesia;2010;5;28;14;32;41;0;0
p000hda8;5.2;;Vanuatu;416;0;M 5.2 - Vanuatu;2010;5;28;10;57;54;0;0
p000hd9u;5.0;;Unimak Island region, Alaska;385;0;M 5.0 - Unimak Island region, Alaska;2010;5;28;6;9;52;0;0
p000hd9t;5.4;;Unimak Island region, Alaska;449;0;M 5.4 - Unimak Island region, Alaska;2010;5;28;6;7;43;0;0
p000hd9n;5.0;;Himachal Pradesh, India;385;0;M 5.0 - Himachal Pradesh, India;2010;5;28;3;25;2;0;0
p000hd9c;5.8;;Vanuatu;518;0;M 5.8 - Vanuatu;2010;5;28;0;25;58;0;0
p000hd8y;5.2;;offshore Bio-Bio, Chile;417;0;M 5.2 - offshore Bio-Bio, Chile;2010;5;27;18;20;13;1;0
p000hd8v;6.1;;Vanuatu;572;0;M 6.1 - Vanuatu;2010;5;27;16;48;0;0;1
p000hd8m;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;5;27;15;16;40;0;0
p000hd8a;5.3;;Vanuatu;432;0;M 5.3 - Vanuatu;2010;5;27;13;45;28;0;0
p000hd88;5.1;;Fiji region;400;0;M 5.1 - Fiji region;2010;5;27;13;43;51;0;0
p000hd86;5.6;;Vanuatu;482;0;M 5.6 - Vanuatu;2010;5;27;13;24;23;0;0
p000hd85;5.1;;Vanuatu;400;0;M 5.1 - Vanuatu;2010;5;27;13;19;52;0;0
p000hd84;7.2;;Vanuatu;803;0;M 7.2 - Vanuatu;2010;5;27;13;14;46;0;1
p000hd80;5.0;;Mindanao, Philippines;385;0;M 5.0 - Mindanao, Philippines;2010;5;27;9;48;24;0;0
p000hd71;5.1;;western Indian-Antarctic Ridge;400;0;M 5.1 - western Indian-Antarctic Ridge;2010;5;26;14;6;54;0;0
p000hd6s;5.0;;southeast of the Ryukyu Islands, Japan;387;0;M 5.0 - southeast of the Ryukyu Islands, Japan;2010;5;26;7;51;23;0;0
p000hd6j;6.5;;southeast of the Ryukyu Islands, Japan;691;0;M 6.5 - southeast of the Ryukyu Islands, Japan;2010;5;26;4;53;8;0;1
p000hd6f;5.0;;Savu Sea;385;0;M 5.0 - Savu Sea;2010;5;26;3;51;9;0;0
p000hd5z;5.1;;offshore Guerrero, Mexico;403;0;M 5.1 - offshore Guerrero, Mexico;2010;5;25;19;36;14;0;0
p000hd5m;5.3;;Araucania, Chile;454;0;M 5.3 - Araucania, Chile;2010;5;25;9;9;26;1;0
p000hd5e;6.3;;northern Mid-Atlantic Ridge;611;0;M 6.3 - northern Mid-Atlantic Ridge;2010;5;25;6;9;5;0;1
p000hd5b;5.5;;Balleny Islands region;465;0;M 5.5 - Balleny Islands region;2010;5;25;5;19;32;0;0
p000hd55;5.0;;eastern Sichuan, China;394;0;M 5.0 - eastern Sichuan, China;2010;5;25;2;11;52;0;0
p000hd4z;5.3;;offshore Bio-Bio, Chile;442;0;M 5.3 - offshore Bio-Bio, Chile;2010;5;24;19;57;37;1;0
p000hd4k;6.5;;Acre, Brazil;664;0;M 6.5 - Acre, Brazil;2010;5;24;12;18;29;0;1
p000hd3r;6.1;;central Peru;648;0;M 6.1 - central Peru;2010;5;23;18;46;52;0;1
p000hd3n;5.4;;Vanuatu;449;0;M 5.4 - Vanuatu;2010;5;23;16;19;25;0;0
p000hd3k;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;5;23;15;32;41;0;0
p000hd38;5.2;;northern Algeria;417;0;M 5.2 - northern Algeria;2010;5;23;9;28;16;0;0
p000hd1q;5.2;;Loyalty Islands, New Caledonia;416;0;M 5.2 - Loyalty Islands, New Caledonia;2010;5;22;5;58;56;0;0
p000hd18;5.7;;Pacific-Antarctic Ridge;500;0;M 5.7 - Pacific-Antarctic Ridge;2010;5;22;2;15;17;0;0
p000hd0s;5.3;;Libertador General Bernardo O'Higgins, Chile;474;0;M 5.3 - Libertador General Bernardo O'Higgins, Chile;2010;5;21;14;52;6;1;0
p000hd0p;5.1;;northern East Pacific Rise;400;0;M 5.1 - northern East Pacific Rise;2010;5;21;13;52;19;0;0
c201005211556a;5.0;;West Chile Rise;385;0;M 5.0 - West Chile Rise;2010;5;21;11;56;32;1;0
p000hd0m;5.0;;West Chile Rise;385;0;M 5.0 - West Chile Rise;2010;5;21;11;56;30;1;0
p000hd0g;5.1;;Salta, Argentina;400;0;M 5.1 - Salta, Argentina;2010;5;21;9;2;21;0;0
p000hczz;5.0;;Tonga;385;0;M 5.0 - Tonga;2010;5;20;21;5;52;0;0
p000hczt;5.9;;Costa Rica;793;0;M 5.9 - Costa Rica;2010;5;20;18;16;30;0;0
p000hcyw;5.9;;southeast of Easter Island;536;0;M 5.9 - southeast of Easter Island;2010;5;20;4;6;28;0;0
p000hcyj;5.0;;South Sandwich Islands region;385;0;M 5.0 - South Sandwich Islands region;2010;5;19;21;43;50;0;0
p000hcyh;5.6;;Pacific-Antarctic Ridge;482;0;M 5.6 - Pacific-Antarctic Ridge;2010;5;19;20;44;58;0;0
p000hcxz;5.0;;Banda Sea;385;0;M 5.0 - Banda Sea;2010;5;19;8;42;9;0;0
p000hcxy;6.0;;Pacific-Antarctic Ridge;554;0;M 6.0 - Pacific-Antarctic Ridge;2010;5;19;6;51;3;0;0
p000hcxw;5.4;;West Chile Rise;449;0;M 5.4 - West Chile Rise;2010;5;19;6;39;6;1;0
p000hcxv;6.0;;Pacific-Antarctic Ridge;554;0;M 6.0 - Pacific-Antarctic Ridge;2010;5;19;6;30;10;0;0
p000hcxn;5.1;;Mid-Indian Ridge;400;0;M 5.1 - Mid-Indian Ridge;2010;5;19;1;43;31;0;0
p000hcxh;6.0;;northern Peru;738;0;M 6.0 - northern Peru;2010;5;19;0;15;43;0;0
p000hcxf;5.4;;Vanuatu;449;0;M 5.4 - Vanuatu;2010;5;18;21;36;32;0;0
p000hcxa;5.4;;Sunda Strait, Indonesia;452;0;M 5.4 - Sunda Strait, Indonesia;2010;5;18;20;13;21;0;0
p000hcwz;5.0;;Gulf of Aden;385;0;M 5.0 - Gulf of Aden;2010;5;18;11;32;32;0;0
p000hcws;5.3;;Java, Indonesia;457;0;M 5.3 - Java, Indonesia;2010;5;18;7;59;57;0;0
p000hcwh;5.3;;Balleny Islands region;432;0;M 5.3 - Balleny Islands region;2010;5;18;5;45;22;0;0
p000hcw0;5.3;;Kuril Islands;432;0;M 5.3 - Kuril Islands;2010;5;17;18;3;47;0;0
p000hcvx;5.2;;southern Mid-Atlantic Ridge;416;0;M 5.2 - southern Mid-Atlantic Ridge;2010;5;17;16;5;41;0;0
p000hcvv;5.0;;south of the Kermadec Islands;385;0;M 5.0 - south of the Kermadec Islands;2010;5;17;14;57;52;0;0
p000hcvb;5.0;;Flores Sea;385;0;M 5.0 - Flores Sea;2010;5;17;5;51;20;0;0
p000hcux;5.3;;Pacific-Antarctic Ridge;432;0;M 5.3 - Pacific-Antarctic Ridge;2010;5;16;22;6;25;0;0
p000hcuj;5.3;;Tristan da Cunha region;432;0;M 5.3 - Tristan da Cunha region;2010;5;16;15;6;37;0;0
p000hcue;5.1;;Greenland Sea;400;0;M 5.1 - Greenland Sea;2010;5;16;12;39;33;0;0
p000hcuc;5.1;;Greenland Sea;400;0;M 5.1 - Greenland Sea;2010;5;16;11;29;2;0;0
p000hcu5;5.0;;Ryukyu Islands, Japan;385;0;M 5.0 - Ryukyu Islands, Japan;2010;5;16;8;35;50;0;0
p000hctw;5.3;;Andaman Islands, India region;432;0;M 5.3 - Andaman Islands, India region;2010;5;16;4;55;46;0;0
p000hctt;5.1;;northern Algeria;400;0;M 5.1 - northern Algeria;2010;5;16;2;52;42;0;0
