code;mag;alert;place;sig;tsunami;title;Año;Mes;Dia;Hora;Minuto;Segundos;sismoCH;grado_sismo
2000ggpr;5.3;;Off the coast of Oregon;436;1;M 5.3 - Off the coast of Oregon;2018;7;29;10;10;22;0;0
2000ggni;5.0;;280km ENE of Kuril'sk, Russia;385;0;M 5.0 - 280km ENE of Kuril'sk, Russia;2018;7;29;9;0;56;0;0
2000gges;5.3;;5km WNW of Lelongken, Indonesia;435;1;M 5.3 - 5km WNW of Lelongken, Indonesia;2018;7;28;21;50;32;0;0
2000ggcj;5.4;;4km ENE of Anyar, Indonesia;451;1;M 5.4 - 4km ENE of Anyar, Indonesia;2018;7;28;19;6;48;0;0
2000ggbs;6.4;yellow;5km WNW of Obelobel, Indonesia;872;1;M 6.4 - 5km WNW of Obelobel, Indonesia;2018;7;28;18;47;38;0;1
2000gg92;5.1;;124km SE of Kimbe, Papua New Guinea;400;1;M 5.1 - 124km SE of Kimbe, Papua New Guinea;2018;7;28;14;15;21;0;0
2000gg76;6.0;green;150km N of Palue, Indonesia;555;0;M 6.0 - 150km N of Palue, Indonesia;2018;7;28;13;7;23;0;0
70488497;5.3;;5km SW of Volcano, Hawaii;437;0;M 5.3 Volcanic Eruption - 5km SW of Volcano, Hawaii;2018;7;28;8;37;25;0;0
2000gg23;5.7;green;97km SSE of Raoul Island, New Zealand;500;0;M 5.7 - 97km SSE of Raoul Island, New Zealand;2018;7;28;5;28;17;0;0
2000gfiz;5.3;;57km SSW of Intipuca, El Salvador;437;0;M 5.3 - 57km SSW of Intipuca, El Salvador;2018;7;27;16;42;2;0;0
2000geuz;5.1;;Northern Mid-Atlantic Ridge;400;0;M 5.1 - Northern Mid-Atlantic Ridge;2018;7;26;19;13;50;0;0
70481092;5.3;;4km SW of Volcano, Hawaii;442;0;M 5.3 Volcanic Eruption - 4km SW of Volcano, Hawaii;2018;7;26;18;9;11;0;0
2000gedy;5.3;;59km ESE of Visokoi Island, South Georgia and the South Sandwich Islands;432;0;M 5.3 - 59km ESE of Visokoi Island, South Georgia and the South Sandwich Islands;2018;7;26;8;56;47;0;0
2000ge2d;5.0;;53km N of Claveria, Philippines;385;0;M 5.0 - 53km N of Claveria, Philippines;2018;7;25;21;9;44;0;0
2000ge0q;5.5;green;Easter Island region;465;0;M 5.5 - Easter Island region;2018;7;25;19;42;46;0;0
2000gdzf;5.0;;Easter Island region;385;0;M 5.0 - Easter Island region;2018;7;25;18;43;53;0;0
2000gdtu;5.1;;236km WNW of Saumlaki, Indonesia;400;0;M 5.1 - 236km WNW of Saumlaki, Indonesia;2018;7;25;16;13;16;0;0
2000gdsq;5.7;green;76km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;500;0;M 5.7 - 76km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;2018;7;25;15;45;5;0;0
2000gdj1;5.0;;Mauritius - Reunion region;385;0;M 5.0 - Mauritius - Reunion region;2018;7;25;11;11;12;0;0
2000gd8e;5.3;green;282km ESE of Haebaru, Japan;432;0;M 5.3 - 282km ESE of Haebaru, Japan;2018;7;25;0;20;30;0;0
2000gham;5.0;;Southwest Indian Ridge;385;0;M 5.0 - Southwest Indian Ridge;2018;7;25;0;14;40;0;0
70470502;5.3;green;4km WSW of Volcano, Hawaii;437;0;M 5.3 Volcanic Eruption - 4km WSW of Volcano, Hawaii;2018;7;24;12;41;10;0;0
2000gcpa;5.6;green;212km WSW of Gold Beach, Oregon;490;1;M 5.6 - 212km WSW of Gold Beach, Oregon;2018;7;24;10;44;52;0;0
2000gcng;5.2;;196km WSW of Gold Beach, Oregon;416;0;M 5.2 - 196km WSW of Gold Beach, Oregon;2018;7;24;10;28;15;0;0
2000gc43;5.1;;27km ESE of Kuril'sk, Russia;400;0;M 5.1 - 27km ESE of Kuril'sk, Russia;2018;7;23;17;37;44;0;0
2000gbr3;6.0;green;Central Mid-Atlantic Ridge;554;0;M 6.0 - Central Mid-Atlantic Ridge;2018;7;23;6;35;59;0;0
70463607;5.3;green;5km WSW of Volcano, Hawaii;444;0;M 5.3 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;7;23;2;53;38;0;0
2000gbew;5.5;green;76km NNW of Isangel, Vanuatu;466;0;M 5.5 - 76km NNW of Isangel, Vanuatu;2018;7;22;17;21;57;0;0
2000gbea;5.6;green;39km ENE of Kerman, Iran;499;0;M 5.6 - 39km ENE of Kerman, Iran;2018;7;22;16;39;17;0;0
2000gbc5;5.2;;89km SSW of Sarangani, Philippines;416;1;M 5.2 - 89km SSW of Sarangani, Philippines;2018;7;22;14;28;40;0;0
2000gb6j;5.1;;29km SSE of Hidalgotitlan, Mexico;400;0;M 5.1 - 29km SSE of Hidalgotitlan, Mexico;2018;7;22;8;39;41;0;0
2000gb4d;5.8;green;31km ENE of Sarpol-e Zahab, Iran;544;0;M 5.8 - 31km ENE of Sarpol-e Zahab, Iran;2018;7;22;6;7;27;0;0
2000gb4c;5.2;;270km WSW of Banda Aceh, Indonesia;416;0;M 5.2 - 270km WSW of Banda Aceh, Indonesia;2018;7;22;6;4;40;0;0
2000gb1e;5.4;;52km E of Lar, Iran;449;0;M 5.4 - 52km E of Lar, Iran;2018;7;22;1;7;2;0;0
2000gayp;5.1;;178km S of Bristol Island, South Sandwich Islands;400;0;M 5.1 - 178km S of Bristol Island, South Sandwich Islands;2018;7;21;18;50;57;0;0
2000gaxd;5.9;green;Southeast Indian Ridge;536;0;M 5.9 - Southeast Indian Ridge;2018;7;21;16;56;19;0;0
70456682;5.3;green;6km WSW of Volcano, Hawaii;442;0;M 5.3 Volcanic Eruption - 6km WSW of Volcano, Hawaii;2018;7;21;15;43;28;0;0
2000gaqi;5.1;;49km ENE of Calama, Chile;400;0;M 5.1 - 49km ENE of Calama, Chile;2018;7;21;10;39;3;1;0
2000gaii;5.3;;89km WSW of Chernabura Island, Alaska;432;1;M 5.3 - 89km WSW of Chernabura Island, Alaska;2018;7;21;3;58;39;0;0
2000gaik;5.2;;9km S of Sirukam, Indonesia;419;1;M 5.2 - 9km S of Sirukam, Indonesia;2018;7;21;3;58;16;0;0
2000gaa3;5.6;green;44km NNE of Pagan, Northern Mariana Islands;483;0;M 5.6 - 44km NNE of Pagan, Northern Mariana Islands;2018;7;20;19;56;0;0;0
2000ga2z;5.2;;70km E of Muara Siberut, Indonesia;418;1;M 5.2 - 70km E of Muara Siberut, Indonesia;2018;7;20;15;58;7;0;0
2000g9pf;5.1;;76km W of Kirakira, Solomon Islands;400;0;M 5.1 - 76km W of Kirakira, Solomon Islands;2018;7;20;8;32;1;0;0
2000g9l7;5.6;green;22km ESE of Suncho Corral, Argentina;482;0;M 5.6 - 22km ESE of Suncho Corral, Argentina;2018;7;20;6;24;56;0;0
70448162;5.3;green;5km WSW of Volcano, Hawaii;436;0;M 5.3 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;7;19;22;33;1;0;0
2000g9f7;5.2;;176km SSW of Bristol Island, South Sandwich Islands;416;0;M 5.2 - 176km SSW of Bristol Island, South Sandwich Islands;2018;7;19;20;24;58;0;0
d00090uc;6.0;green;91km W of Kandrian, Papua New Guinea;555;1;M 6.0 - 91km W of Kandrian, Papua New Guinea;2018;7;19;14;30;32;0;0
2000g8tr;5.8;green;88km WSW of Chernabura Island, Alaska;522;1;M 5.8 - 88km WSW of Chernabura Island, Alaska;2018;7;19;10;16;27;0;0
2000g8sc;5.8;green;15km NNE of Huajuapan de Leon, Mexico;601;0;M 5.8 - 15km NNE of Huajuapan de Leon, Mexico;2018;7;19;9;31;53;0;0
2000g8qi;5.4;;128km S of Krajan Tambakrejo, Indonesia;450;1;M 5.4 - 128km S of Krajan Tambakrejo, Indonesia;2018;7;19;8;23;35;0;0
2000g8gz;5.1;;23km ENE of Colombia, Colombia;525;0;M 5.1 - 23km ENE of Colombia, Colombia;2018;7;19;1;39;34;0;0
2000g83v;5.6;green;87km WSW of Chernabura Island, Alaska;487;1;M 5.6 - 87km WSW of Chernabura Island, Alaska;2018;7;18;15;6;3;0;0
2000g816;5.0;;44km ESE of Kainantu, Papua New Guinea;385;1;M 5.0 - 44km ESE of Kainantu, Papua New Guinea;2018;7;18;12;56;30;0;0
70440367;5.3;green;5km SW of Volcano, Hawaii;440;0;M 5.3 Volcanic Eruption - 5km SW of Volcano, Hawaii;2018;7;18;7;28;4;0;0
2000g7um;5.1;;145km ENE of Angoram, Papua New Guinea;400;1;M 5.1 - 145km ENE of Angoram, Papua New Guinea;2018;7;18;5;38;11;0;0
2000g6w8;5.1;;47km SSW of Coalcoman de Matamoros, Mexico;404;0;M 5.1 - 47km SSW of Coalcoman de Matamoros, Mexico;2018;7;17;4;54;41;0;0
2000g6uy;6.0;green;116km SE of Lata, Solomon Islands;554;0;M 6.0 - 116km SE of Lata, Solomon Islands;2018;7;17;3;2;53;0;0
70432927;5.3;green;5km SW of Volcano, Hawaii;439;0;M 5.3 Volcanic Eruption - 5km SW of Volcano, Hawaii;2018;7;16;17;42;35;0;0
2000g69z;5.8;green;Balleny Islands region;518;0;M 5.8 - Balleny Islands region;2018;7;16;11;18;38;0;0
2000g67g;5.2;;120km NE of L'Esperance Rock, New Zealand;416;0;M 5.2 - 120km NE of L'Esperance Rock, New Zealand;2018;7;16;10;3;11;0;0
2000g5t2;5.2;;147km SSE of Sigave, Wallis and Futuna;416;0;M 5.2 - 147km SSE of Sigave, Wallis and Futuna;2018;7;15;18;48;53;0;0
70426597;5.3;;5km WSW of Volcano, Hawaii;438;0;M 5.3 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;7;15;9;26;5;0;0
2000g9n0;5.0;;151km SSE of Sayhut, Yemen;385;0;M 5.0 - 151km SSE of Sayhut, Yemen;2018;7;15;9;16;4;0;0
2000g5mh;6.0;green;159km SSE of Sayhut, Yemen;555;0;M 6.0 - 159km SSE of Sayhut, Yemen;2018;7;15;9;9;16;0;0
2000g9ms;5.5;green;124km SSE of Sayhut, Yemen;465;0;M 5.5 - 124km SSE of Sayhut, Yemen;2018;7;14;21;59;8;0;0
2000g5b4;6.0;green;137km SSE of Sayhut, Yemen;554;0;M 6.0 - 137km SSE of Sayhut, Yemen;2018;7;14;21;57;19;0;0
70419872;5.3;;5km SW of Volcano, Hawaii;441;0;M 5.3 Volcanic Eruption - 5km SW of Volcano, Hawaii;2018;7;14;1;8;3;0;0
2000g3up;6.4;green;72km NNW of Isangel, Vanuatu;640;0;M 6.4 - 72km NNW of Isangel, Vanuatu;2018;7;13;5;46;49;0;1
2000g3nt;5.2;;66km ESE of `Ohonua, Tonga;416;0;M 5.2 - 66km ESE of `Ohonua, Tonga;2018;7;12;23;13;33;0;0
70414347;5.3;;5km SW of Volcano, Hawaii;438;0;M 5.3 Volcanic Eruption - 5km SW of Volcano, Hawaii;2018;7;12;20;42;27;0;0
2000g3dj;5.1;;51km NW of Murghob, Tajikistan;400;0;M 5.1 - 51km NW of Murghob, Tajikistan;2018;7;12;15;46;47;0;0
2000g2se;5.5;green;South of the Fiji Islands;465;0;M 5.5 - South of the Fiji Islands;2018;7;12;2;51;21;0;0
2000g2pz;5.1;;290km ESE of Iwo Jima, Japan;400;0;M 5.1 - 290km ESE of Iwo Jima, Japan;2018;7;11;23;9;24;0;0
2000g2n8;5.0;;288km ESE of Iwo Jima, Japan;385;0;M 5.0 - 288km ESE of Iwo Jima, Japan;2018;7;11;20;38;1;0;0
70398031;5.3;;6km WSW of Volcano, Hawaii;439;0;M 5.3 Volcanic Eruption - 6km WSW of Volcano, Hawaii;2018;7;11;11;45;53;0;0
2000g1xx;5.3;;North of Ascension Island;432;0;M 5.3 - North of Ascension Island;2018;7;11;1;47;26;0;0
2000g1x4;5.4;;Southwest Indian Ridge;449;0;M 5.4 - Southwest Indian Ridge;2018;7;11;1;0;43;0;0
2000g1v7;5.1;;Southwest Indian Ridge;400;0;M 5.1 - Southwest Indian Ridge;2018;7;10;23;7;15;0;0
2000g1rm;5.2;;Southwest Indian Ridge;416;0;M 5.2 - Southwest Indian Ridge;2018;7;10;20;33;40;0;0
2000g1qf;5.2;;Southwest Indian Ridge;416;0;M 5.2 - Southwest Indian Ridge;2018;7;10;19;28;1;0;0
2000g1ga;5.0;;Southwest Indian Ridge;385;0;M 5.0 - Southwest Indian Ridge;2018;7;10;14;41;37;0;0
2000g1bl;5.1;;10km W of San Francisco, Philippines;405;0;M 5.1 - 10km W of San Francisco, Philippines;2018;7;10;12;24;21;0;0
2000g1ay;5.6;green;Southwest Indian Ridge;482;0;M 5.6 - Southwest Indian Ridge;2018;7;10;12;5;9;0;0
2000g19y;5.1;;37km SW of Tilamuta, Indonesia;400;1;M 5.1 - 37km SW of Tilamuta, Indonesia;2018;7;10;11;33;21;0;0
2000g14n;5.2;;166km SW of Panguna, Papua New Guinea;416;1;M 5.2 - 166km SW of Panguna, Papua New Guinea;2018;7;10;8;28;59;0;0
2000g11i;5.6;green;Southwest Indian Ridge;482;0;M 5.6 - Southwest Indian Ridge;2018;7;10;6;26;22;0;0
2000g0ze;5.1;;Southwest Indian Ridge;400;0;M 5.1 - Southwest Indian Ridge;2018;7;10;4;44;14;0;0
2000g0zg;5.0;;Southwest Indian Ridge;385;0;M 5.0 - Southwest Indian Ridge;2018;7;10;4;15;25;0;0
2000g0yr;5.1;;Southwest Indian Ridge;400;0;M 5.1 - Southwest Indian Ridge;2018;7;10;3;26;59;0;0
2000g0v1;5.0;;Prince Edward Islands region;385;0;M 5.0 - Prince Edward Islands region;2018;7;10;0;19;15;0;0
0188rwahak;5.0;green;77km NNW of Talkeetna, Alaska;464;0;M 5.0 - 77km NNW of Talkeetna, Alaska;2018;7;9;21;8;21;0;0
70388861;5.3;;6km WSW of Volcano, Hawaii;441;0;M 5.3 Volcanic Eruption - 6km WSW of Volcano, Hawaii;2018;7;9;15;20;46;0;0
2000g011;5.2;;97km SSW of Atka, Alaska;416;0;M 5.2 - 97km SSW of Atka, Alaska;2018;7;8;22;42;25;0;0
2000fzwt;5.5;green;63km NNE of Isangel, Vanuatu;466;0;M 5.5 - 63km NNE of Isangel, Vanuatu;2018;7;8;17;4;36;0;0
2000fzw5;5.2;;87km SW of Biha, Indonesia;416;1;M 5.2 - 87km SW of Biha, Indonesia;2018;7;8;15;46;35;0;0
70382556;5.3;;6km WSW of Volcano, Hawaii;436;0;M 5.3 Volcanic Eruption - 6km WSW of Volcano, Hawaii;2018;7;8;8;54;50;0;0
2000fzfw;5.5;green;70km ENE of Tadine, New Caledonia;466;0;M 5.5 - 70km ENE of Tadine, New Caledonia;2018;7;7;21;8;28;0;0
2000g264;5.4;;Southeast Indian Ridge;449;0;M 5.4 - Southeast Indian Ridge;2018;7;7;19;10;47;0;0
2000fzb7;6.0;green;124km NE of L'Esperance Rock, New Zealand;554;1;M 6.0 - 124km NE of L'Esperance Rock, New Zealand;2018;7;7;17;33;49;0;0
2000fz0q;5.9;green;28km SE of Ohara, Japan;710;0;M 5.9 - 28km SE of Ohara, Japan;2018;7;7;7;23;50;0;0
2000fyzk;5.1;;165km NW of Chumikan, Russia;400;0;M 5.1 - 165km NW of Chumikan, Russia;2018;7;7;4;51;30;0;0
70375466;5.3;;6km WSW of Volcano, Hawaii;440;0;M 5.3 Volcanic Eruption - 6km WSW of Volcano, Hawaii;2018;7;7;0;4;37;0;0
2000fyrv;5.5;green;Western Indian-Antarctic Ridge;465;0;M 5.5 - Western Indian-Antarctic Ridge;2018;7;6;19;35;42;0;0
2000fyfe;5.4;;191km NE of Madang, Papua New Guinea;449;0;M 5.4 - 191km NE of Madang, Papua New Guinea;2018;7;6;13;40;56;0;0
2000fy0w;5.2;;102km E of Petropavlovsk-Kamchatskiy, Russia;416;0;M 5.2 - 102km E of Petropavlovsk-Kamchatskiy, Russia;2018;7;6;0;32;20;0;0
2000fxyz;6.1;green;91km E of Ozernovskiy, Russia;577;0;M 6.1 - 91km E of Ozernovskiy, Russia;2018;7;5;21;40;4;0;1
70370031;5.2;;5km WSW of Volcano, Hawaii;426;0;M 5.2 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;7;5;19;20;4;0;0
2000g2b7;5.1;;109km S of Raoul Island, New Zealand;400;0;M 5.1 - 109km S of Raoul Island, New Zealand;2018;7;4;22;45;47;0;0
2000fx4h;5.1;;193km WNW of Dawei, Burma;400;0;M 5.1 - 193km WNW of Dawei, Burma;2018;7;4;16;34;51;0;0
70364281;5.3;;5km SW of Volcano, Hawaii;441;0;M 5.3 Volcanic Eruption - 5km SW of Volcano, Hawaii;2018;7;4;16;19;10;0;0
2000g1di;5.3;;South Pacific Ocean;432;1;M 5.3 - South Pacific Ocean;2018;7;4;12;56;4;0;0
2000fwxz;5.5;green;35km ENE of Port-Olry, Vanuatu;467;0;M 5.5 - 35km ENE of Port-Olry, Vanuatu;2018;7;4;12;37;3;0;0
2000fwsy;5.3;;72km WNW of Rabaul, Papua New Guinea;432;1;M 5.3 - 72km WNW of Rabaul, Papua New Guinea;2018;7;4;7;43;15;0;0
2000fwq0;5.0;;113km SE of Pangai, Tonga;385;0;M 5.0 - 113km SE of Pangai, Tonga;2018;7;4;5;52;17;0;0
2000fwnu;5.1;;8km NW of Vore, Albania;453;0;M 5.1 - 8km NW of Vore, Albania;2018;7;4;5;1;9;0;0
2000fwj0;5.2;;25km SW of Kahale, Indonesia;416;1;M 5.2 - 25km SW of Kahale, Indonesia;2018;7;4;1;14;47;0;0
70357811;5.3;green;4km WSW of Volcano, Hawaii;434;0;M 5.3 Volcanic Eruption - 4km WSW of Volcano, Hawaii;2018;7;3;8;17;3;0;0
2000fvnq;5.7;green;7km E of Tinoto, Philippines;517;0;M 5.7 - 7km E of Tinoto, Philippines;2018;7;3;5;59;54;0;0
2000fvfq;5.2;;2km SSW of Lian, Philippines;437;0;M 5.2 - 2km SSW of Lian, Philippines;2018;7;3;0;25;53;0;0
2000fvc5;5.0;;Central Mid-Atlantic Ridge;385;0;M 5.0 - Central Mid-Atlantic Ridge;2018;7;2;21;50;6;0;0
2000fu3q;5.0;;66km SSE of Ndoi Island, Fiji;385;0;M 5.0 - 66km SSE of Ndoi Island, Fiji;2018;7;2;13;15;12;0;0
2000ftxe;5.2;;123km SSE of Shizunai, Japan;422;0;M 5.2 - 123km SSE of Shizunai, Japan;2018;7;2;7;53;21;0;0
70352881;5.3;;6km WSW of Volcano, Hawaii;441;0;M 5.3 Volcanic Eruption - 6km WSW of Volcano, Hawaii;2018;7;2;7;24;46;0;0
2000ftl7;5.0;;199km WSW of Longyearbyen, Svalbard and Jan Mayen;385;0;M 5.0 - 199km WSW of Longyearbyen, Svalbard and Jan Mayen;2018;7;2;0;10;26;0;0
2000ftiu;5.3;;269km SW of Bristol Island, South Sandwich Islands;432;0;M 5.3 - 269km SW of Bristol Island, South Sandwich Islands;2018;7;1;23;9;13;0;0
2000fta3;5.2;;West of Macquarie Island;416;0;M 5.2 - West of Macquarie Island;2018;7;1;17;25;28;0;0
2000ft89;5.6;green;168km ESE of Dolinsk, Russia;482;0;M 5.6 - 168km ESE of Dolinsk, Russia;2018;7;1;16;45;42;0;0
2000ft5h;5.2;;West of Macquarie Island;416;0;M 5.2 - West of Macquarie Island;2018;7;1;14;30;30;0;0
2000ft4b;5.3;;West of Macquarie Island;432;0;M 5.3 - West of Macquarie Island;2018;7;1;13;37;14;0;0
0188d4oyaj;5.0;green;90km NNW of Talkeetna, Alaska;495;0;M 5.0 - 90km NNW of Talkeetna, Alaska;2018;7;1;4;20;16;0;0
2000fstd;5.0;;36km NE of Ndoi Island, Fiji;385;0;M 5.0 - 36km NE of Ndoi Island, Fiji;2018;7;1;2;28;54;0;0
70345951;5.3;;5km WSW of Volcano, Hawaii;441;0;M 5.3 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;30;20;51;13;0;0
2000fs69;5.4;;Southern East Pacific Rise;449;0;M 5.4 - Southern East Pacific Rise;2018;6;30;5;48;6;0;0
2000fryb;5.3;;Western Indian-Antarctic Ridge;432;0;M 5.3 - Western Indian-Antarctic Ridge;2018;6;30;0;48;10;0;0
2000frwr;5.9;green;49km WSW of San Patricio, Mexico;587;0;M 5.9 - 49km WSW of San Patricio, Mexico;2018;6;29;23;56;49;0;0
70339416;5.2;green;5km WSW of Volcano, Hawaii;427;0;M 5.2 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;29;13;50;46;0;0
2000fqu3;5.4;;75km SW of Porgera, Papua New Guinea;449;1;M 5.4 - 75km SW of Porgera, Papua New Guinea;2018;6;28;21;55;28;0;0
2000fqdy;5.5;green;46km ESE of Port-Olry, Vanuatu;465;0;M 5.5 - 46km ESE of Port-Olry, Vanuatu;2018;6;28;12;47;49;0;0
70333906;5.3;;5km WSW of Volcano, Hawaii;434;0;M 5.3 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;28;10;48;50;0;0
2000fq32;5.1;;70km WNW of Piru, Indonesia;400;1;M 5.1 - 70km WNW of Piru, Indonesia;2018;6;28;6;49;11;0;0
1000f39v;5.4;;Southern Mid-Atlantic Ridge;449;0;M 5.4 - Southern Mid-Atlantic Ridge;2018;6;27;6;1;57;0;0
70327791;5.3;;4km WSW of Volcano, Hawaii;443;0;M 5.3 Volcanic Eruption - 4km WSW of Volcano, Hawaii;2018;6;27;4;40;40;0;0
1000f363;5.3;;137km WSW of Kota Ternate, Indonesia;432;0;M 5.3 - 137km WSW of Kota Ternate, Indonesia;2018;6;27;2;44;24;0;0
1000f35z;5.1;;45km E of Pamandzi, Mayotte;401;0;M 5.1 - 45km E of Pamandzi, Mayotte;2018;6;27;2;40;56;0;0
1000f2gp;5.2;;47km SSW of Paredon, Mexico;421;0;M 5.2 - 47km SSW of Paredon, Mexico;2018;6;26;14;2;18;0;0
1000f22r;5.5;green;35km NNE of Puerto Villamil, Ecuador;465;0;M 5.5 - 35km NNE of Puerto Villamil, Ecuador;2018;6;26;5;15;36;0;0
70321551;5.2;;5km WSW of Volcano, Hawaii;440;0;M 5.2 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;25;23;2;44;0;0
1000f1u8;5.6;green;187km WSW of Bristol Island, South Sandwich Islands;482;0;M 5.6 - 187km WSW of Bristol Island, South Sandwich Islands;2018;6;25;21;48;43;0;0
1000f1d4;5.2;;47km ESE of Pamandzi, Mayotte;416;0;M 5.2 - 47km ESE of Pamandzi, Mayotte;2018;6;25;13;41;29;0;0
1000f14j;5.1;;69km NE of Isangel, Vanuatu;400;0;M 5.1 - 69km NE of Isangel, Vanuatu;2018;6;25;8;49;6;0;0
1000f11c;5.5;green;Central Mid-Atlantic Ridge;465;0;M 5.5 - Central Mid-Atlantic Ridge;2018;6;25;6;52;42;0;0
1000f114;5.2;;West of Macquarie Island;416;0;M 5.2 - West of Macquarie Island;2018;6;25;6;42;9;0;0
1000f0ui;5.0;;153km WSW of Sungaipenuh, Indonesia;385;1;M 5.0 - 153km WSW of Sungaipenuh, Indonesia;2018;6;25;2;22;13;0;0
1000f0te;5.5;green;37km WSW of Methoni, Greece;487;0;M 5.5 - 37km WSW of Methoni, Greece;2018;6;25;1;14;44;0;0
70316456;5.2;;5km WSW of Volcano, Hawaii;432;0;M 5.2 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;24;22;12;24;0;0
1000f0ks;5.4;;South of the Fiji Islands;449;0;M 5.4 - South of the Fiji Islands;2018;6;24;18;15;2;0;0
1000f0gq;5.0;;Chagos Archipelago region;385;0;M 5.0 - Chagos Archipelago region;2018;6;24;15;14;25;0;0
1000f0fv;5.9;green;Central East Pacific Rise;536;0;M 5.9 - Central East Pacific Rise;2018;6;24;14;43;43;0;0
1000f0bn;5.2;;200km SW of Vaini, Tonga;416;0;M 5.2 - 200km SW of Vaini, Tonga;2018;6;24;11;9;34;0;0
70311776;5.2;;5km WSW of Volcano, Hawaii;429;0;M 5.2 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;23;22;34;36;0;0
70307431;5.3;;5km SW of Volcano, Hawaii;450;0;M 5.3 Volcanic Eruption - 5km SW of Volcano, Hawaii;2018;6;23;0;52;16;0;0
1000ezal;5.1;;Off the coast of Aisen, Chile;400;0;M 5.1 - Off the coast of Aisen, Chile;2018;6;22;22;31;35;1;0
1000ez9p;5.2;;21km NNW of Irapa, Venezuela;480;0;M 5.2 - 21km NNW of Irapa, Venezuela;2018;6;22;21;54;40;0;0
1000ez8g;5.1;;96km W of Kirakira, Solomon Islands;400;0;M 5.1 - 96km W of Kirakira, Solomon Islands;2018;6;22;20;54;59;0;0
1000ez7w;5.5;green;90km WNW of Kirakira, Solomon Islands;465;0;M 5.5 - 90km WNW of Kirakira, Solomon Islands;2018;6;22;20;33;39;0;0
1000ez1q;5.3;;148km N of Indramayu, Indonesia;432;0;M 5.3 - 148km N of Indramayu, Indonesia;2018;6;22;16;57;43;0;0
1000eyyg;5.4;;52km NW of Kirakira, Solomon Islands;449;0;M 5.4 - 52km NW of Kirakira, Solomon Islands;2018;6;22;15;24;30;0;0
70301461;5.4;;5km WSW of Volcano, Hawaii;461;0;M 5.4 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;21;19;12;59;0;0
1000ey2i;6.1;green;28km WSW of Port-Vila, Vanuatu;605;0;M 6.1 - 28km WSW of Port-Vila, Vanuatu;2018;6;21;17;13;32;0;1
1000exy4;5.6;green;141km S of `Ohonua, Tonga;482;0;M 5.6 - 141km S of `Ohonua, Tonga;2018;6;21;15;33;9;0;0
1000exq6;5.6;green;74km W of San Antonio de los Cobres, Argentina;484;0;M 5.6 - 74km W of San Antonio de los Cobres, Argentina;2018;6;21;12;8;3;0;0
1000exht;5.0;;101km SW of Porgera, Papua New Guinea;385;1;M 5.0 - 101km SW of Porgera, Papua New Guinea;2018;6;21;9;6;37;0;0
1000ex10;5.1;;44km WSW of Hihifo, Tonga;400;0;M 5.1 - 44km WSW of Hihifo, Tonga;2018;6;20;22;3;30;0;0
1000ewy4;5.4;;116km S of `Ohonua, Tonga;449;0;M 5.4 - 116km S of `Ohonua, Tonga;2018;6;20;19;23;26;0;0
70294636;5.3;;5km WSW of Volcano, Hawaii;437;0;M 5.3 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;20;10;22;23;0;0
1000evy8;5.2;;51km NNE of L'Esperance Rock, New Zealand;417;0;M 5.2 - 51km NNE of L'Esperance Rock, New Zealand;2018;6;19;19;50;26;0;0
70289831;5.3;;5km WSW of Volcano, Hawaii;438;0;M 5.3 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;19;11;5;34;0;0
1000euzx;5.0;;Central Mid-Atlantic Ridge;385;0;M 5.0 - Central Mid-Atlantic Ridge;2018;6;18;20;4;2;0;0
70285321;5.3;;5km WSW of Volcano, Hawaii;441;0;M 5.3 Volcanic Eruption - 5km WSW of Volcano, Hawaii;2018;6;18;12;12;48;0;0
1000eui7;5.0;;52km ESE of Pamandzi, Mayotte;385;0;M 5.0 - 52km ESE of Pamandzi, Mayotte;2018;6;18;9;43;1;0;0
1000eurn;5.1;;Southern Mid-Atlantic Ridge;400;0;M 5.1 - Southern Mid-Atlantic Ridge;2018;6;18;4;17;5;0;0
1000eu9d;5.8;green;Easter Island region;518;0;M 5.8 - Easter Island region;2018;6;18;3;9;41;0;0
1000eu6x;5.4;;42km NW of Isangel, Vanuatu;449;0;M 5.4 - 42km NW of Isangel, Vanuatu;2018;6;18;1;31;28;0;0
1000eu39;5.7;green;12km SW of Guanagazapa, Guatemala;701;0;M 5.7 - 12km SW of Guanagazapa, Guatemala;2018;6;17;22;32;55;0;0
1000eu1c;5.5;red;1km NW of Hirakata, Japan;2419;0;M 5.5 - 1km NW of Hirakata, Japan;2018;6;17;18;58;34;0;0
