code;mag;alert;place;sig;tsunami;title;Año;Mes;Dia;Hora;Minuto;Segundos;sismoCH;grado_sismo
10003xd3;5.5;green;109km S of Bambanglipuro, Indonesia;475;1;M 5.5 - 109km S of Bambanglipuro, Indonesia;2015;11;11;8;45;23;0;0
10003xaf;5.6;green;Central East Pacific Rise;482;0;M 5.6 - Central East Pacific Rise;2015;11;11;3;26;33;0;0
10003x9t;5.1;;87km WNW of Coquimbo, Chile;400;0;M 5.1 - 87km WNW of Coquimbo, Chile;2015;11;11;0;7;49;1;0
10003x9g;6.9;green;84km NW of Coquimbo, Chile;742;0;M 6.9 - 84km NW of Coquimbo, Chile;2015;11;10;23;46;19;1;1
10003x94;5.1;;78km NW of Coquimbo, Chile;400;0;M 5.1 - 78km NW of Coquimbo, Chile;2015;11;10;23;23;39;1;0
100041dt;5.1;;86km WNW of Coquimbo, Chile;400;0;M 5.1 - 86km WNW of Coquimbo, Chile;2015;11;10;23;1;5;1;0
10003x8t;6.9;green;81km NW of Coquimbo, Chile;758;1;M 6.9 - 81km NW of Coquimbo, Chile;2015;11;10;22;54;38;1;1
10003x8b;5.6;green;143km SSE of Satawal, Micronesia;482;0;M 5.6 - 143km SSE of Satawal, Micronesia;2015;11;10;21;26;57;0;0
10003x2w;5.3;green;35km NE of Calama, Chile;433;0;M 5.3 - 35km NE of Calama, Chile;2015;11;10;14;48;23;1;0
10003w58;5.0;;125km SE of Atka, Alaska;385;0;M 5.0 - 125km SE of Atka, Alaska;2015;11;9;20;54;14;0;0
10003w0g;5.0;;134km E of Pagan, Northern Mariana Islands;385;0;M 5.0 - 134km E of Pagan, Northern Mariana Islands;2015;11;9;14;3;6;0;0
10003vyx;6.5;green;99km SE of Atka, Alaska;650;1;M 6.5 - 99km SE of Atka, Alaska;2015;11;9;13;3;46;0;1
10003vyb;5.1;green;162km ESE of Kandrian, Papua New Guinea;400;1;M 5.1 - 162km ESE of Kandrian, Papua New Guinea;2015;11;9;10;57;36;0;0
10003vxc;5.5;green;80km NW of Sabang, Indonesia;465;0;M 5.5 - 80km NW of Sabang, Indonesia;2015;11;9;5;12;46;0;0
10003vwl;5.3;;84km NW of Sabang, Indonesia;432;0;M 5.3 - 84km NW of Sabang, Indonesia;2015;11;9;3;12;13;0;0
10003vw4;5.3;green;104km SW of San Pedro de Atacama, Chile;435;0;M 5.3 - 104km SW of San Pedro de Atacama, Chile;2015;11;9;1;46;27;1;0
10003vv8;5.1;;72km N of Visokoi Island, South Georgia and the South Sandwich Islands;400;0;M 5.1 - 72km N of Visokoi Island, South Georgia and the South Sandwich Islands;2015;11;8;20;47;43;0;0
10003vsp;5.6;green;148km NW of Sabang, Indonesia;482;0;M 5.6 - 148km NW of Sabang, Indonesia;2015;11;8;16;14;47;0;0
10003vs5;5.2;;130km NNW of Sabang, Indonesia;416;0;M 5.2 - 130km NNW of Sabang, Indonesia;2015;11;8;13;59;20;0;0
10003vry;6.6;green;128km NW of Sabang, Indonesia;673;0;M 6.6 - 128km NW of Sabang, Indonesia;2015;11;8;13;47;2;0;1
10003vrc;5.2;;272km SSW of Severo-Kuril'sk, Russia;416;0;M 5.2 - 272km SSW of Severo-Kuril'sk, Russia;2015;11;8;12;40;56;0;0
10003vr2;5.1;;130km NW of Sabang, Indonesia;400;0;M 5.1 - 130km NW of Sabang, Indonesia;2015;11;8;11;34;5;0;0
10003vqx;5.2;;134km NW of Sabang, Indonesia;416;0;M 5.2 - 134km NW of Sabang, Indonesia;2015;11;8;10;23;47;0;0
10003vqi;5.1;;127km NW of Sabang, Indonesia;400;0;M 5.1 - 127km NW of Sabang, Indonesia;2015;11;8;8;54;39;0;0
10003vq9;5.7;green;111km SE of Atka, Alaska;500;1;M 5.7 - 111km SE of Atka, Alaska;2015;11;8;8;33;14;0;0
10003vq1;5.6;green;117km SE of Atka, Alaska;482;1;M 5.6 - 117km SE of Atka, Alaska;2015;11;8;7;46;17;0;0
10003vpz;5.5;green;138km NW of Sabang, Indonesia;465;0;M 5.5 - 138km NW of Sabang, Indonesia;2015;11;8;7;42;1;0;0
10003vph;5.7;green;76km SSW of Padangsidempuan, Indonesia;507;1;M 5.7 - 76km SSW of Padangsidempuan, Indonesia;2015;11;8;6;34;57;0;0
10003vp7;5.7;green;65km E of Chuquitira, Peru;501;0;M 5.7 - 65km E of Chuquitira, Peru;2015;11;8;5;13;37;0;0
10003vmc;5.2;;125km NW of Kota Ternate, Indonesia;416;0;M 5.2 - 125km NW of Kota Ternate, Indonesia;2015;11;7;19;53;54;0;0
10003vlf;5.0;;210km S of Ngulung Wetan, Indonesia;385;1;M 5.0 - 210km S of Ngulung Wetan, Indonesia;2015;11;7;17;57;51;0;0
10003vl4;5.5;green;11km NW of Binabalian Ricor, Philippines;474;0;M 5.5 - 11km NW of Binabalian Ricor, Philippines;2015;11;7;16;40;13;0;0
10003vjs;5.0;;4km SW of Moriya, Japan;440;0;M 5.0 - 4km SW of Moriya, Japan;2015;11;7;10;44;44;0;0
10003vij;5.7;green;22km SW of Ovalle, Chile;505;0;M 5.7 - 22km SW of Ovalle, Chile;2015;11;7;7;53;44;1;0
10003via;5.3;;47km NNW of Neiafu, Tonga;432;0;M 5.3 - 47km NNW of Neiafu, Tonga;2015;11;7;7;6;14;0;0
10003vgt;6.8;green;39km SW of Ovalle, Chile;853;1;M 6.8 - 39km SW of Ovalle, Chile;2015;11;7;4;31;43;1;1
10003vgi;6.2;green;107km WNW of Coquimbo, Chile;593;0;M 6.2 - 107km WNW of Coquimbo, Chile;2015;11;7;4;4;31;1;1
10003vgf;5.3;green;5km S of Lagunillas, Venezuela;442;0;M 5.3 - 5km S of Lagunillas, Venezuela;2015;11;7;3;58;30;0;0
10003vf9;5.0;;153km NE of Enarotali, Indonesia;385;1;M 5.0 - 153km NE of Enarotali, Indonesia;2015;11;6;23;30;23;0;0
10003vcl;5.0;;44km W of Jalapa, Mexico;385;0;M 5.0 - 44km W of Jalapa, Mexico;2015;11;6;17;14;2;0;0
10003v6u;5.0;;92km ESE of Pangai, Tonga;385;0;M 5.0 - 92km ESE of Pangai, Tonga;2015;11;6;6;43;50;0;0
10003v5a;5.4;;90km WSW of Coquimbo, Chile;449;0;M 5.4 - 90km WSW of Coquimbo, Chile;2015;11;6;5;44;7;1;0
10003v4s;5.0;;50km NW of Finschhafen, Papua New Guinea;385;1;M 5.0 - 50km NW of Finschhafen, Papua New Guinea;2015;11;6;3;11;49;0;0
10003v2p;5.3;green;84km SSW of Nikolski, Alaska;432;1;M 5.3 - 84km SSW of Nikolski, Alaska;2015;11;5;22;9;56;0;0
10003uxr;5.0;;126km E of Yamada, Japan;385;0;M 5.0 - 126km E of Yamada, Japan;2015;11;5;15;2;54;0;0
10003uwk;5.5;green;127km S of Kavieng, Papua New Guinea;465;1;M 5.5 - 127km S of Kavieng, Papua New Guinea;2015;11;5;13;32;38;0;0
10003uwi;5.0;;93km WNW of Dili, East Timor;385;1;M 5.0 - 93km WNW of Dili, East Timor;2015;11;5;13;24;13;0;0
10003ut4;5.2;;4km SW of Ust'-Kamchatsk Staryy, Russia;416;0;M 5.2 - 4km SW of Ust'-Kamchatsk Staryy, Russia;2015;11;4;22;59;22;0;0
200041x2;5.0;;43km E of Nemuro, Japan;385;0;M 5.0 - 43km E of Nemuro, Japan;2015;11;4;10;47;50;0;0
200041vm;5.1;;66km WNW of Dili, East Timor;400;0;M 5.1 - 66km WNW of Dili, East Timor;2015;11;4;5;14;57;0;0
200041vl;5.3;;152km SSW of Sibolga, Indonesia;432;1;M 5.3 - 152km SSW of Sibolga, Indonesia;2015;11;4;5;12;13;0;0
200041v7;5.0;;157km SW of Kavieng, Papua New Guinea;385;0;M 5.0 - 157km SW of Kavieng, Papua New Guinea;2015;11;4;4;6;32;0;0
200041us;5.1;;63km W of Cangkeuteuk Sabrang, Indonesia;408;1;M 5.1 - 63km W of Cangkeuteuk Sabrang, Indonesia;2015;11;4;3;14;32;0;0
200041ul;5.6;green;162km SW of Kavieng, Papua New Guinea;482;0;M 5.6 - 162km SW of Kavieng, Papua New Guinea;2015;11;4;2;52;28;0;0
200041ui;5.1;;140km SW of Kavieng, Papua New Guinea;400;0;M 5.1 - 140km SW of Kavieng, Papua New Guinea;2015;11;4;2;43;11;0;0
10003v9b;5.3;;87km WNW of Dili, East Timor;432;1;M 5.3 - 87km WNW of Dili, East Timor;2015;11;4;0;51;2;0;0
200041ty;6.5;green;80km WNW of Dili, East Timor;658;1;M 6.5 - 80km WNW of Dili, East Timor;2015;11;4;0;44;15;0;1
200041rk;5.7;green;79km WNW of Dili, East Timor;502;1;M 5.7 - 79km WNW of Dili, East Timor;2015;11;3;18;25;2;0;0
200041hf;5.1;;114km SE of Rota, Northern Mariana Islands;403;0;M 5.1 - 114km SE of Rota, Northern Mariana Islands;2015;11;2;22;10;44;0;0
200041be;5.2;;209km WNW of Saumlaki, Indonesia;416;0;M 5.2 - 209km WNW of Saumlaki, Indonesia;2015;11;2;13;36;47;0;0
200041b0;5.0;;23km S of Wana, Pakistan;385;0;M 5.0 - 23km S of Wana, Pakistan;2015;11;2;10;40;36;0;0
200041a3;5.3;;95km SE of Atka, Alaska;432;1;M 5.3 - 95km SE of Atka, Alaska;2015;11;2;5;31;15;0;0
200041a2;5.0;;95km SE of Atka, Alaska;385;0;M 5.0 - 95km SE of Atka, Alaska;2015;11;2;5;27;48;0;0
200041a1;5.1;;90km SE of Atka, Alaska;400;0;M 5.1 - 90km SE of Atka, Alaska;2015;11;2;5;24;22;0;0
200041a0;5.8;green;90km SE of Atka, Alaska;518;1;M 5.8 - 90km SE of Atka, Alaska;2015;11;2;5;15;33;0;0
20004198;5.1;;156km SSW of Puerto El Triunfo, El Salvador;400;0;M 5.1 - 156km SSW of Puerto El Triunfo, El Salvador;2015;11;2;0;35;3;0;0
20004194;5.2;;288km NNE of Ndoi Island, Fiji;416;0;M 5.2 - 288km NNE of Ndoi Island, Fiji;2015;11;2;0;4;8;0;0
2000417s;5.5;green;52km E of Taitung City, Taiwan;470;0;M 5.5 - 52km E of Taitung City, Taiwan;2015;11;1;18;9;40;0;0
2000416s;5.8;green;41km SSW of San Pedro de Atacama, Chile;523;0;M 5.8 - 41km SSW of San Pedro de Atacama, Chile;2015;11;1;12;16;17;1;0
2000415p;5.3;;26km ENE of Waiouru, New Zealand;437;0;M 5.3 - 26km ENE of Waiouru, New Zealand;2015;11;1;2;42;11;0;0
2000415b;5.4;;71km ENE of Mutsu, Japan;451;0;M 5.4 - 71km ENE of Mutsu, Japan;2015;11;1;0;48;47;0;0
2000410w;5.3;;62km NW of Kefamenanu, Indonesia;432;0;M 5.3 - 62km NW of Kefamenanu, Indonesia;2015;10;31;1;43;55;0;0
200040pj;5.2;;29km N of Youdian, China;417;0;M 5.2 - 29km N of Youdian, China;2015;10;30;8;26;43;0;0
200040pb;5.1;;245km NW of Saumlaki, Indonesia;400;0;M 5.1 - 245km NW of Saumlaki, Indonesia;2015;10;30;7;27;0;0;0
200040nm;5.0;;Scotia Sea;385;0;M 5.0 - Scotia Sea;2015;10;30;4;18;21;0;0
200040nf;5.0;;38km NE of Alugan, Philippines;385;0;M 5.0 - 38km NE of Alugan, Philippines;2015;10;30;3;58;57;0;0
200040mh;5.1;;Scotia Sea;400;0;M 5.1 - Scotia Sea;2015;10;30;0;18;41;0;0
200040d5;5.3;green;15km S of Little Sitkin Island, Alaska;432;1;M 5.3 - 15km S of Little Sitkin Island, Alaska;2015;10;28;23;49;28;0;0
200040b8;5.8;green;66km ESE of Lata, Solomon Islands;518;0;M 5.8 - 66km ESE of Lata, Solomon Islands;2015;10;28;17;46;40;0;0
10003ruc;5.0;;71km WSW of Khuzdar, Pakistan;385;0;M 5.0 - 71km WSW of Khuzdar, Pakistan;2015;10;27;10;15;5;0;0
10003ru4;5.3;;Mid-Indian Ridge;432;0;M 5.3 - Mid-Indian Ridge;2015;10;27;9;15;21;0;0
10003rtl;5.4;;Mid-Indian Ridge;449;0;M 5.4 - Mid-Indian Ridge;2015;10;27;8;4;58;0;0
10003rik;5.0;;26km NNE of Putre, Chile;385;0;M 5.0 - 26km NNE of Putre, Chile;2015;10;26;11;38;58;1;0
10003ri2;5.1;;288km SE of Lambasa, Fiji;400;0;M 5.1 - 288km SE of Lambasa, Fiji;2015;10;26;10;11;58;0;0
10003rg1;5.1;;218km W of Sikabaluan, Indonesia;400;1;M 5.1 - 218km W of Sikabaluan, Indonesia;2015;10;26;7;9;6;0;0
10003re5;7.5;orange;45km E of Farkhar, Afghanistan;1589;0;M 7.5 - 45km E of Farkhar, Afghanistan;2015;10;26;6;9;42;0;1
100042n2;5.9;green;46km SSW of Jarm, Afghanistan;536;0;M 5.9 - 46km SSW of Jarm, Afghanistan;2015;10;26;6;9;32;0;0
10003rd4;5.0;;South of the Fiji Islands;385;0;M 5.0 - South of the Fiji Islands;2015;10;25;22;41;32;0;0
10003rbc;5.8;green;12km SE of Raoul Island, New Zealand;518;0;M 5.8 - 12km SE of Raoul Island, New Zealand;2015;10;25;11;58;57;0;0
10003rb9;5.2;;8km N of Tres Palos, Mexico;419;0;M 5.2 - 8km N of Tres Palos, Mexico;2015;10;25;11;47;51;0;0
10003r82;5.0;;37km NW of Illapel, Chile;386;0;M 5.0 - 37km NW of Illapel, Chile;2015;10;24;18;24;45;1;0
10003r6y;5.5;green;140km NNW of L'Esperance Rock, New Zealand;465;0;M 5.5 - 140km NNW of L'Esperance Rock, New Zealand;2015;10;24;14;31;19;0;0
10003r43;5.8;green;262km WNW of Abepura, Indonesia;518;1;M 5.8 - 262km WNW of Abepura, Indonesia;2015;10;23;19;3;22;0;0
10003qvh;6.0;green;129km NNW of Marion Island, Prince Edward Islands;554;0;M 6.0 - 129km NNW of Marion Island, Prince Edward Islands;2015;10;23;1;4;18;0;0
10003qvc;6.2;green;183km E of Bouvet Island, Bouvet Island;591;0;M 6.2 - 183km E of Bouvet Island, Bouvet Island;2015;10;22;22;40;6;0;1
10003qv5;5.6;yellow;10km NNW of Dajal, Pakistan;661;0;M 5.6 - 10km NNW of Dajal, Pakistan;2015;10;22;21;27;39;0;0
10003qur;5.1;;179km W of Port Hardy, Canada;400;1;M 5.1 - 179km W of Port Hardy, Canada;2015;10;22;20;7;38;0;0
10003qs7;5.3;;151km E of Pagan, Northern Mariana Islands;432;0;M 5.3 - 151km E of Pagan, Northern Mariana Islands;2015;10;22;14;47;42;0;0
10003qmp;5.0;;Mid-Indian Ridge;385;0;M 5.0 - Mid-Indian Ridge;2015;10;22;4;50;29;0;0
10003qjz;5.3;green;Scotia Sea;432;0;M 5.3 - Scotia Sea;2015;10;21;22;17;10;0;0
10003qj8;5.2;;Mid-Indian Ridge;416;0;M 5.2 - Mid-Indian Ridge;2015;10;21;21;32;28;0;0
10003q5k;5.3;;19km SSE of Namie, Japan;462;0;M 5.3 - 19km SSE of Namie, Japan;2015;10;21;3;4;49;0;0
10003q0q;7.1;green;34km NE of Port-Olry, Vanuatu;780;1;M 7.1 - 34km NE of Port-Olry, Vanuatu;2015;10;20;18;52;2;0;1
10003pzw;5.6;green;Drake Passage;483;0;M 5.6 - Drake Passage;2015;10;20;17;33;12;0;0
10003pvh;5.0;;28km SW of Ovalle, Chile;386;0;M 5.0 - 28km SW of Ovalle, Chile;2015;10;20;7;6;14;1;0
10003pv2;5.7;green;198km W of Chichi-shima, Japan;500;0;M 5.7 - 198km W of Chichi-shima, Japan;2015;10;20;6;29;8;0;0
10003ptl;5.4;green;94km WSW of Merizo Village, Guam;466;0;M 5.4 - 94km WSW of Merizo Village, Guam;2015;10;19;21;36;54;0;0
10003pnf;5.0;;Southwest of Sumatra, Indonesia;385;1;M 5.0 - Southwest of Sumatra, Indonesia;2015;10;19;11;30;58;0;0
10003pnb;5.8;green;2km W of Balitoc, Philippines;603;0;M 5.8 - 2km W of Balitoc, Philippines;2015;10;19;10;50;41;0;0
10003pkj;5.3;;27km NE of Su'ao, Taiwan;444;0;M 5.3 - 27km NE of Su'ao, Taiwan;2015;10;18;23;17;37;0;0
10003pj2;5.1;;45km ESE of Hihifo, Tonga;400;0;M 5.1 - 45km ESE of Hihifo, Tonga;2015;10;18;15;17;25;0;0
10003pig;5.1;;50km ESE of Hihifo, Tonga;400;0;M 5.1 - 50km ESE of Hihifo, Tonga;2015;10;18;13;23;37;0;0
10003pie;6.0;green;59km ESE of Hihifo, Tonga;554;0;M 6.0 - 59km ESE of Hihifo, Tonga;2015;10;18;13;18;35;0;0
10003phr;5.0;;210km NW of Tobelo, Indonesia;385;0;M 5.0 - 210km NW of Tobelo, Indonesia;2015;10;18;10;0;20;0;0
10003pem;5.3;;62km S of Isangel, Vanuatu;432;0;M 5.3 - 62km S of Isangel, Vanuatu;2015;10;17;18;2;30;0;0
10003pei;5.4;;68km S of Taron, Papua New Guinea;449;1;M 5.4 - 68km S of Taron, Papua New Guinea;2015;10;17;17;44;53;0;0
10003pdi;5.6;green;West Chile Rise;482;0;M 5.6 - West Chile Rise;2015;10;17;14;52;19;1;0
10003qxq;5.0;;108km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;385;0;M 5.0 - 108km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;2015;10;17;8;39;5;0;0
10003pc9;5.8;green;19km ESE of El Galpon, Argentina;536;0;M 5.8 - 19km ESE of El Galpon, Argentina;2015;10;17;8;33;8;0;0
10003p25;5.6;green;49km SE of Esso, Russia;482;0;M 5.6 - 49km SE of Esso, Russia;2015;10;16;3;38;26;0;0
10003nud;5.4;;19km ENE of Canar, Ecuador;470;0;M 5.4 - 19km ENE of Canar, Ecuador;2015;10;15;7;7;28;0;0
10003niy;5.0;;15km SE of San Alberto, Colombia;403;0;M 5.0 - 15km SE of San Alberto, Colombia;2015;10;14;4;47;18;0;0
10003nig;5.0;;185km S of Severo-Kuril'sk, Russia;385;0;M 5.0 - 185km S of Severo-Kuril'sk, Russia;2015;10;14;2;49;43;0;0
10003nib;6.0;green;202km S of Severo-Kuril'sk, Russia;554;0;M 6.0 - 202km S of Severo-Kuril'sk, Russia;2015;10;14;2;43;8;0;0
10003nhu;5.1;;35km ENE of Tobelo, Indonesia;400;1;M 5.1 - 35km ENE of Tobelo, Indonesia;2015;10;13;23;47;7;0;0
10003myf;5.1;;146km N of Qumong, China;400;0;M 5.1 - 146km N of Qumong, China;2015;10;12;7;4;15;0;0
10003mxv;5.6;green;35km N of Castlepoint, New Zealand;488;0;M 5.6 - 35km N of Castlepoint, New Zealand;2015;10;12;5;5;1;0;0
10003mxr;5.2;;Owen Fracture Zone region;416;0;M 5.2 - Owen Fracture Zone region;2015;10;12;4;23;25;0;0
10003mxh;5.2;;41km WNW of Riosucio, Colombia;417;0;M 5.2 - 41km WNW of Riosucio, Colombia;2015;10;12;1;35;40;0;0
10003mxb;5.0;;80km NW of Illapel, Chile;385;0;M 5.0 - 80km NW of Illapel, Chile;2015;10;12;0;31;32;1;0
10003mxa;5.6;green;79km NW of Illapel, Chile;486;0;M 5.6 - 79km NW of Illapel, Chile;2015;10;12;0;15;19;1;0
10003muv;5.0;;Kuril Islands;385;0;M 5.0 - Kuril Islands;2015;10;11;10;32;2;0;0
10003mrv;6.1;green;Pacific-Antarctic Ridge;572;0;M 6.1 - Pacific-Antarctic Ridge;2015;10;10;21;58;27;0;1
10003mnt;5.2;;56km SSW of Gunungsulah, Indonesia;417;1;M 5.2 - 56km SSW of Gunungsulah, Indonesia;2015;10;10;6;4;1;0;0
10003mns;5.5;green;East of the South Sandwich Islands;465;0;M 5.5 - East of the South Sandwich Islands;2015;10;10;5;56;5;0;0
10003mnk;5.1;;59km NNE of Isangel, Vanuatu;400;0;M 5.1 - 59km NNE of Isangel, Vanuatu;2015;10;10;4;31;7;0;0
10003mjs;5.5;green;54km WSW of Illapel, Chile;472;0;M 5.5 - 54km WSW of Illapel, Chile;2015;10;9;15;27;36;1;0
10003mjg;5.1;;127km SE of L'Esperance Rock, New Zealand;400;0;M 5.1 - 127km SE of L'Esperance Rock, New Zealand;2015;10;9;14;34;50;0;0
10003mj0;5.1;;46km SSW of Molibagu, Indonesia;400;1;M 5.1 - 46km SSW of Molibagu, Indonesia;2015;10;9;13;28;25;0;0
10003mgj;5.1;;10km E of Erbaa, Turkey;401;0;M 5.1 - 10km E of Erbaa, Turkey;2015;10;9;11;39;15;0;0
10003mdm;5.0;;168km ESE of Visokoi Island, South Georgia and the South Sandwich Islands;385;0;M 5.0 - 168km ESE of Visokoi Island, South Georgia and the South Sandwich Islands;2015;10;8;23;33;33;0;0
10003l21;5.1;;85km SSE of Nikolski, Alaska;400;0;M 5.1 - 85km SSE of Nikolski, Alaska;2015;10;7;21;5;53;0;0
10003l1m;5.1;;80km SSE of Nikolski, Alaska;400;0;M 5.1 - 80km SSE of Nikolski, Alaska;2015;10;7;20;43;23;0;0
10003kv9;5.0;;111km S of Raoul Island, New Zealand;385;0;M 5.0 - 111km S of Raoul Island, New Zealand;2015;10;7;0;50;33;0;0
10003kus;5.4;;Central East Pacific Rise;449;0;M 5.4 - Central East Pacific Rise;2015;10;6;23;30;21;0;0
10003ksq;5.2;;11km SW of Demre, Turkey;428;0;M 5.2 - 11km SW of Demre, Turkey;2015;10;6;18;27;33;0;0
10003knh;5.1;;137km SSW of Puerto El Triunfo, El Salvador;400;0;M 5.1 - 137km SSW of Puerto El Triunfo, El Salvador;2015;10;6;6;21;23;0;0
10003kgq;5.7;green;77km N of Amatignak Island, Alaska;500;1;M 5.7 - 77km N of Amatignak Island, Alaska;2015;10;5;14;35;54;0;0
10003kg9;5.9;green;42km SSW of Coquimbo, Chile;550;0;M 5.9 - 42km SSW of Coquimbo, Chile;2015;10;5;13;33;26;1;0
10003kaz;5.0;;Off the east coast of the North Island of New Zealand;385;0;M 5.0 - Off the east coast of the North Island of New Zealand;2015;10;4;22;9;35;0;0
10003k7q;5.3;green;29km SSW of Lluta, Peru;436;0;M 5.3 - 29km SSW of Lluta, Peru;2015;10;4;11;50;34;0;0
10003k6h;5.0;;41km W of Ovalle, Chile;385;0;M 5.0 - 41km W of Ovalle, Chile;2015;10;4;7;11;56;1;0
10003k53;5.5;green;83km WSW of Coquimbo, Chile;466;0;M 5.5 - 83km WSW of Coquimbo, Chile;2015;10;4;0;49;49;1;0
10003k08;5.1;;39km WNW of Coquimbo, Chile;400;0;M 5.1 - 39km WNW of Coquimbo, Chile;2015;10;3;8;21;1;1;0
10003jzi;5.4;;Indian Ocean Triple Junction;449;0;M 5.4 - Indian Ocean Triple Junction;2015;10;3;6;43;58;0;0
10003jzd;5.0;;Northern Mid-Atlantic Ridge;385;0;M 5.0 - Northern Mid-Atlantic Ridge;2015;10;3;5;23;49;0;0
10003jyt;5.9;green;43km SSW of Coquimbo, Chile;546;0;M 5.9 - 43km SSW of Coquimbo, Chile;2015;10;3;3;26;55;1;0
10003jyn;5.8;green;18km N of Lebu, Chile;530;0;M 5.8 - 18km N of Lebu, Chile;2015;10;3;3;3;42;1;0
10003jy6;5.0;;186km SSE of L'Esperance Rock, New Zealand;385;0;M 5.0 - 186km SSE of L'Esperance Rock, New Zealand;2015;10;3;1;14;9;0;0
10003js9;5.2;green;11km E of Tondano, Indonesia;416;0;M 5.2 - 11km E of Tondano, Indonesia;2015;10;2;12;51;53;0;0
10003jmk;5.4;;36km SSW of Hihifo, Tonga;449;0;M 5.4 - 36km SSW of Hihifo, Tonga;2015;10;1;19;49;30;0;0
10003jei;5.1;green;92km SSW of Biha, Indonesia;400;1;M 5.1 - 92km SSW of Biha, Indonesia;2015;9;30;23;49;52;0;0
10003jdr;5.3;green;85km SSW of Biha, Indonesia;432;1;M 5.3 - 85km SSW of Biha, Indonesia;2015;9;30;21;5;0;0;0
10003jb2;5.4;green;33km ESE of Tres Palos, Mexico;485;0;M 5.4 - 33km ESE of Tres Palos, Mexico;2015;9;30;14;25;54;0;0
10003j3j;5.7;green;64km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;500;0;M 5.7 - 64km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;2015;9;30;13;6;52;0;0
10003j1p;5.0;;149km SW of Panguna, Papua New Guinea;385;1;M 5.0 - 149km SW of Panguna, Papua New Guinea;2015;9;29;23;11;23;0;0
10003iz7;5.4;green;43km W of Abepura, Indonesia;450;1;M 5.4 - 43km W of Abepura, Indonesia;2015;9;29;20;20;50;0;0
10003iy5;5.2;;178km SSW of Lorengau, Papua New Guinea;416;0;M 5.2 - 178km SSW of Lorengau, Papua New Guinea;2015;9;29;16;53;21;0;0
10003ix4;5.0;;62km ESE of Tobelo, Indonesia;385;1;M 5.0 - 62km ESE of Tobelo, Indonesia;2015;9;29;14;50;14;0;0
10003ivk;5.2;;122km S of Kokopo, Papua New Guinea;416;1;M 5.2 - 122km S of Kokopo, Papua New Guinea;2015;9;29;12;35;16;0;0
10003iv8;5.0;;19km SSW of Lazaro Cardenas, Mexico;385;0;M 5.0 - 19km SSW of Lazaro Cardenas, Mexico;2015;9;29;12;2;13;0;0
10003iqu;5.2;;165km ENE of Miyako, Japan;416;0;M 5.2 - 165km ENE of Miyako, Japan;2015;9;29;5;46;50;0;0
20003pnw;5.9;green;54km NNW of San Antonio de los Cobres, Argentina;539;0;M 5.9 - 54km NNW of San Antonio de los Cobres, Argentina;2015;9;28;12;28;5;0;0
20003pl3;5.1;;Northern Mid-Atlantic Ridge;400;0;M 5.1 - Northern Mid-Atlantic Ridge;2015;9;27;22;2;5;0;0
20003pl2;5.0;;Northern Mid-Atlantic Ridge;385;0;M 5.0 - Northern Mid-Atlantic Ridge;2015;9;27;21;44;25;0;0
20003pkx;5.4;;Northern Mid-Atlantic Ridge;449;0;M 5.4 - Northern Mid-Atlantic Ridge;2015;9;27;21;42;23;0;0
20003pkv;5.4;;Northern Mid-Atlantic Ridge;449;0;M 5.4 - Northern Mid-Atlantic Ridge;2015;9;27;21;32;34;0;0
20003pk2;5.0;;Northern Mid-Atlantic Ridge;385;0;M 5.0 - Northern Mid-Atlantic Ridge;2015;9;27;19;0;26;0;0
20003pjr;5.0;;Northern Mid-Atlantic Ridge;385;0;M 5.0 - Northern Mid-Atlantic Ridge;2015;9;27;18;19;39;0;0
20003pjl;5.4;;50km W of Illapel, Chile;450;0;M 5.4 - 50km W of Illapel, Chile;2015;9;27;18;4;45;1;0
20003pf6;5.5;green;207km WNW of Saumlaki, Indonesia;467;1;M 5.5 - 207km WNW of Saumlaki, Indonesia;2015;9;26;23;56;13;0;0
20003pdw;5.9;green;Pacific-Antarctic Ridge;536;0;M 5.9 - Pacific-Antarctic Ridge;2015;9;26;18;40;35;0;0
20003pcw;5.5;green;186km ESE of Kimbe, Papua New Guinea;465;1;M 5.5 - 186km ESE of Kimbe, Papua New Guinea;2015;9;26;15;17;24;0;0
20003pci;5.5;green;112km SSW of Malisbeng, Philippines;465;0;M 5.5 - 112km SSW of Malisbeng, Philippines;2015;9;26;14;23;26;0;0
20003pb3;5.0;;32km WSW of Shizunai, Japan;385;0;M 5.0 - 32km WSW of Shizunai, Japan;2015;9;26;6;49;47;0;0
20003pat;5.0;;Chagos Archipelago region;385;0;M 5.0 - Chagos Archipelago region;2015;9;26;5;28;11;0;0
20003pa4;5.4;;134km ENE of Tadine, New Caledonia;449;0;M 5.4 - 134km ENE of Tadine, New Caledonia;2015;9;26;0;20;47;0;0
20003p9z;5.0;;38km WSW of Ovalle, Chile;385;0;M 5.0 - 38km WSW of Ovalle, Chile;2015;9;26;0;3;20;1;0
20003p9y;6.3;green;26km SSW of Ovalle, Chile;673;0;M 6.3 - 26km SSW of Ovalle, Chile;2015;9;25;23;51;18;1;1
